holeid,from,to,Code,Code_Long,Code_Description
NB21-007,38.2,39.5,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-007,39.5,40.5,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-007,40.5,41.5,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-007,41.5,43,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-007,43,44.17,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,42.65,43,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,43,44,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,44,44.07,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,44.07,45,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,45,45.3,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,45.3,46,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,46,46.9,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,46.9,47,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,47,48,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,48,48.24,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,48.24,49,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,49,49.62,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,49.62,50,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,50,51,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,51,52,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,52,52.65,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,52.65,53,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,53,54,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,54,54.2,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,54.2,55,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,55,56,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,56,56.07,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,56.07,57,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,57,57.35,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,57.35,58,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,58,58.96,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,58.96,59,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,116.95,117,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,117,118,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,118,118.16,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,118.16,119,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,119,119.58,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,119.58,120,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,120,121,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,121,122,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,122,122.5,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,122.5,123,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,123,124,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,124,125,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,125,125.17,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,125.17,126,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-008,126,126.5,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,226.6,228,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,228,229.04,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,229.04,230.15,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,230.15,231.3,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,231.3,232.25,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,232.25,233.4,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,233.4,234.31,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,234.31,235.6,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,235.6,236.51,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,236.51,237.36,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,237.36,238.55,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,238.55,239.56,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,239.56,240.76,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,240.76,241.75,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,241.75,242.75,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,242.75,243.8,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,243.8,244.75,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,244.75,245.76,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,245.76,246.55,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,246.55,247.8,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,247.8,248.8,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,248.8,249.6,BZUZ,Boundary Zone Upper Zone,"Boundary Upper Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
NB21-009,294,295,BZPZ,Boundary Zone Prime Zone,"Boundary Main Stratiform Sulphides; laminated to massive pyrite, sphalerite, and or galena inter bedded with baritic black mudstones; locally silicified"
